ts,DE_heat_demand_total,hourly_heat_load_profile_500kW,consumer1,consumer2
2/1/2019 0:00,54754,173.7178859,173.7178859,173.7178859
2/1/2019 1:00,58251,184.8128095,184.8128095,184.8128095
2/1/2019 2:00,59347,188.2900861,188.2900861,188.2900861
2/1/2019 3:00,66179,209.9659563,209.9659563,209.9659563
2/1/2019 4:00,82843,262.8357895,262.8357895,262.8357895
2/1/2019 5:00,114166,362.2141973,362.2141973,362.2141973
2/1/2019 6:00,139736,443.3400756,443.3400756,443.3400756
2/1/2019 7:00,136011,431.521777,431.521777,431.521777
2/1/2019 8:00,130687,414.6303348,414.6303348,414.6303348
2/1/2019 9:00,121102,384.220028,384.220028,384.220028
2/1/2019 10:00,113510,360.1329076,360.1329076,360.1329076
2/1/2019 11:00,107941,342.4641546,342.4641546,342.4641546
2/1/2019 12:00,104899,332.8128084,332.8128084,332.8128084
2/1/2019 13:00,103153,327.2732783,327.2732783,327.2732783
2/1/2019 14:00,104562,331.7436093,331.7436093,331.7436093
2/1/2019 15:00,106688,338.4887644,338.4887644,338.4887644
2/1/2019 16:00,111301,353.1244186,353.1244186,353.1244186
2/1/2019 17:00,116377,369.2290317,369.2290317,369.2290317
2/1/2019 18:00,118891,377.2051936,377.2051936,377.2051936
2/1/2019 19:00,119351,378.6646345,378.6646345,378.6646345
2/1/2019 20:00,116076,368.2740498,368.2740498,368.2740498
2/1/2019 21:00,104431,331.3279859,331.3279859,331.3279859
2/1/2019 22:00,79552,252.3944416,252.3944416,252.3944416
2/1/2019 23:00,61811,196.107613,196.107613,196.107613
2/2/2019 0:00,70872,224.8554262,224.8554262,224.8554262
2/2/2019 1:00,72383,229.6493723,229.6493723,229.6493723
2/2/2019 2:00,75231,238.6852152,238.6852152,238.6852152
2/2/2019 3:00,81012,257.0265802,257.0265802,257.0265802
2/2/2019 4:00,95476,302.9164786,302.9164786,302.9164786
2/2/2019 5:00,133599,423.8692303,423.8692303,423.8692303
2/2/2019 6:00,159143,504.9126185,504.9126185,504.9126185
2/2/2019 7:00,151495,480.647827,480.647827,480.647827
2/2/2019 8:00,146432,464.5844589,464.5844589,464.5844589
2/2/2019 9:00,139828,443.6319638,443.6319638,443.6319638
2/2/2019 10:00,132559,420.5696247,420.5696247,420.5696247
2/2/2019 11:00,129202,409.9188788,409.9188788,409.9188788
2/2/2019 12:00,124500,395.0008546,395.0008546,395.0008546
2/2/2019 13:00,121874,386.6693506,386.6693506,386.6693506
2/2/2019 14:00,121273,384.7625593,384.7625593,384.7625593
2/2/2019 15:00,123908,393.1226176,393.1226176,393.1226176
2/2/2019 16:00,130313,413.4437459,413.4437459,413.4437459
2/2/2019 17:00,136287,432.3974415,432.3974415,432.3974415
2/2/2019 18:00,137649,436.7186557,436.7186557,436.7186557
2/2/2019 19:00,136382,432.6988478,432.6988478,432.6988478
2/2/2019 20:00,132224,419.506771,419.506771,419.506771
2/2/2019 21:00,120864,383.464926,383.464926,383.464926
2/2/2019 22:00,95482,302.9355148,302.9355148,302.9355148
2/2/2019 23:00,76996,244.2850265,244.2850265,244.2850265
2/3/2019 0:00,83754,265.7261171,265.7261171,265.7261171
2/3/2019 1:00,86377,274.0481029,274.0481029,274.0481029
2/3/2019 2:00,86598,274.7492691,274.7492691,274.7492691
2/3/2019 3:00,94296,299.1726954,299.1726954,299.1726954
2/3/2019 4:00,114193,362.2998601,362.2998601,362.2998601
2/3/2019 5:00,157726,500.4169059,500.4169059,500.4169059
2/3/2019 6:00,175600,557.1257033,557.1257033,557.1257033
2/3/2019 7:00,165888,526.312464,526.312464,526.312464
2/3/2019 8:00,161651,512.8697441,512.8697441,512.8697441
2/3/2019 9:00,155515,493.4020715,493.4020715,493.4020715
2/3/2019 10:00,148380,470.7648739,470.7648739,470.7648739
2/3/2019 11:00,144588,458.7340045,458.7340045,458.7340045
2/3/2019 12:00,140330,445.224658,445.224658,445.224658
2/3/2019 13:00,138943,440.8241264,440.8241264,440.8241264
2/3/2019 14:00,141639,449.3777192,449.3777192,449.3777192
2/3/2019 15:00,144534,458.5626788,458.5626788,458.5626788
2/3/2019 16:00,149460,474.1913873,474.1913873,474.1913873
2/3/2019 17:00,156692,497.1363366,497.1363366,497.1363366
2/3/2019 18:00,158248,502.0730541,502.0730541,502.0730541
2/3/2019 19:00,156800,497.4789879,497.4789879,497.4789879
2/3/2019 20:00,152924,485.1816119,485.1816119,485.1816119
2/3/2019 21:00,139281,441.8964982,441.8964982,441.8964982
2/3/2019 22:00,110256,349.8089496,349.8089496,349.8089496
2/3/2019 23:00,91479,290.2352062,290.2352062,290.2352062
2/4/2019 0:00,79287,251.5536768,251.5536768,251.5536768
2/4/2019 1:00,82237,260.9131348,260.9131348,260.9131348
2/4/2019 2:00,84244,267.2807389,267.2807389,267.2807389
2/4/2019 3:00,91684,290.8856092,290.8856092,290.8856092
2/4/2019 4:00,107192,340.087804,340.087804,340.087804
2/4/2019 5:00,146893,466.0470725,466.0470725,466.0470725
2/4/2019 6:00,174501,553.6389086,553.6389086,553.6389086
2/4/2019 7:00,168633,535.0215189,535.0215189,535.0215189
2/4/2019 8:00,163916,520.0559042,520.0559042,520.0559042
2/4/2019 9:00,157291,499.0367825,499.0367825,499.0367825
2/4/2019 10:00,150130,476.3170947,476.3170947,476.3170947
2/4/2019 11:00,143671,455.8246408,455.8246408,455.8246408
2/4/2019 12:00,139534,442.6991907,442.6991907,442.6991907
2/4/2019 13:00,138764,440.2562135,440.2562135,440.2562135
2/4/2019 14:00,139732,443.3273848,443.3273848,443.3273848
2/4/2019 15:00,141988,450.4849907,450.4849907,450.4849907
2/4/2019 16:00,147656,468.4678408,468.4678408,468.4678408
2/4/2019 17:00,152965,485.3116925,485.3116925,485.3116925
2/4/2019 18:00,154159,489.0998935,489.0998935,489.0998935
2/4/2019 19:00,152821,484.8548241,484.8548241,484.8548241
2/4/2019 20:00,146940,466.1961893,466.1961893,466.1961893
2/4/2019 21:00,133537,423.672523,423.672523,423.672523
2/4/2019 22:00,105018,333.1903594,333.1903594,333.1903594
2/4/2019 23:00,85174,270.2313477,270.2313477,270.2313477
2/5/2019 0:00,80678,255.9668992,255.9668992,255.9668992
2/5/2019 1:00,84034,266.6144724,266.6144724,266.6144724
2/5/2019 2:00,85985,272.8044055,272.8044055,272.8044055
2/5/2019 3:00,92701,294.1122427,294.1122427,294.1122427
2/5/2019 4:00,107436,340.8619423,340.8619423,340.8619423
2/5/2019 5:00,147120,466.7672749,466.7672749,466.7672749
2/5/2019 6:00,174656,554.1306767,554.1306767,554.1306767
2/5/2019 7:00,169695,538.3909238,538.3909238,538.3909238
2/5/2019 8:00,164927,523.2635015,523.2635015,523.2635015
2/5/2019 9:00,158707,503.5293223,503.5293223,503.5293223
2/5/2019 10:00,151290,479.997424,479.997424,479.997424
2/5/2019 11:00,144948,459.8761756,459.8761756,459.8761756
2/5/2019 12:00,141058,447.5343819,447.5343819,447.5343819
2/5/2019 13:00,140081,444.4346563,444.4346563,444.4346563
2/5/2019 14:00,141234,448.0927767,448.0927767,448.0927767
2/5/2019 15:00,143578,455.5295799,455.5295799,455.5295799
2/5/2019 16:00,149517,474.3722311,474.3722311,474.3722311
2/5/2019 17:00,153300,486.3745462,486.3745462,486.3745462
2/5/2019 18:00,153374,486.6093258,486.6093258,486.6093258
2/5/2019 19:00,151828,481.7043353,481.7043353,481.7043353
2/5/2019 20:00,147437,467.77302,467.77302,467.77302
2/5/2019 21:00,133438,423.358426,423.358426,423.358426
2/5/2019 22:00,105266,333.9771884,333.9771884,333.9771884
2/5/2019 23:00,85907,272.556935,272.556935,272.556935
2/6/2019 0:00,88941,282.1828996,282.1828996,282.1828996
2/6/2019 1:00,92574,293.7093101,293.7093101,293.7093101
2/6/2019 2:00,94858,300.9557515,300.9557515,300.9557515
2/6/2019 3:00,102244,324.3892962,324.3892962,324.3892962
2/6/2019 4:00,118515,376.0122593,376.0122593,376.0122593
2/6/2019 5:00,162043,514.1134416,514.1134416,514.1134416
2/6/2019 6:00,192427,610.5126863,610.5126863,610.5126863
2/6/2019 7:00,186881,592.9169052,592.9169052,592.9169052
2/6/2019 8:00,181665,576.3681144,576.3681144,576.3681144
2/6/2019 9:00,174642,554.086259,554.086259,554.086259
2/6/2019 10:00,166592,528.5460431,528.5460431,528.5460431
2/6/2019 11:00,159562,506.2419788,506.2419788,506.2419788
2/6/2019 12:00,155366,492.9293395,492.9293395,492.9293395
2/6/2019 13:00,154209,489.2585284,489.2585284,489.2585284
2/6/2019 14:00,155330,492.8151224,492.8151224,492.8151224
2/6/2019 15:00,157928,501.0577908,501.0577908,501.0577908
2/6/2019 16:00,164481,521.8484784,521.8484784,521.8484784
2/6/2019 17:00,168521,534.6661768,534.6661768,534.6661768
2/6/2019 18:00,168720,535.2975436,535.2975436,535.2975436
2/6/2019 19:00,167058,530.0245202,530.0245202,530.0245202
2/6/2019 20:00,162195,514.5956916,514.5956916,514.5956916
2/6/2019 21:00,146762,465.6314491,465.6314491,465.6314491
2/6/2019 22:00,115926,367.7981451,367.7981451,367.7981451
2/6/2019 23:00,94650,300.2958304,300.2958304,300.2958304
2/7/2019 0:00,95137,301.8409341,301.8409341,301.8409341
2/7/2019 1:00,98860,313.6528874,313.6528874,313.6528874
2/7/2019 2:00,101169,320.9786462,320.9786462,320.9786462
2/7/2019 3:00,108795,345.1736383,345.1736383,345.1736383
2/7/2019 4:00,125415,397.9038729,397.9038729,397.9038729
2/7/2019 5:00,170443,540.7641016,540.7641016,540.7641016
2/7/2019 6:00,202272,641.7478944,641.7478944,641.7478944
2/7/2019 7:00,196372,623.0289784,623.0289784,623.0289784
2/7/2019 8:00,191616,607.9396285,607.9396285,607.9396285
2/7/2019 9:00,184303,584.7376908,584.7376908,584.7376908
2/7/2019 10:00,175862,557.9569501,557.9569501,557.9569501
2/7/2019 11:00,168577,534.8438479,534.8438479,534.8438479
2/7/2019 12:00,164111,520.6745803,520.6745803,520.6745803
2/7/2019 13:00,162615,515.9282246,515.9282246,515.9282246
2/7/2019 14:00,163992,520.2970293,520.2970293,520.2970293
2/7/2019 15:00,166586,528.5270069,528.5270069,528.5270069
2/7/2019 16:00,173197,549.5017109,549.5017109,549.5017109
2/7/2019 17:00,177377,562.763587,562.763587,562.763587
2/7/2019 18:00,177347,562.6684061,562.6684061,562.6684061
2/7/2019 19:00,175519,556.8687148,556.8687148,556.8687148
2/7/2019 20:00,170204,540.0058269,540.0058269,540.0058269
2/7/2019 21:00,154046,488.7413787,488.7413787,488.7413787
2/7/2019 22:00,122562,388.8521666,388.8521666,388.8521666
2/7/2019 23:00,100751,319.6524586,319.6524586,319.6524586
2/8/2019 0:00,101811,323.0155181,323.0155181,323.0155181
2/8/2019 1:00,104895,332.8001176,332.8001176,332.8001176
2/8/2019 2:00,107729,341.7915427,341.7915427,341.7915427
2/8/2019 3:00,114676,363.8322731,363.8322731,363.8322731
2/8/2019 4:00,131195,416.2420652,416.2420652,416.2420652
2/8/2019 5:00,176388,559.625789,559.625789,559.625789
2/8/2019 6:00,212358,673.7477227,673.7477227,673.7477227
2/8/2019 7:00,205166,650.9296813,650.9296813,650.9296813
2/8/2019 8:00,201538,639.4191344,639.4191344,639.4191344
2/8/2019 9:00,193766,614.7609284,614.7609284,614.7609284
2/8/2019 10:00,185741,589.3000299,589.3000299,589.3000299
2/8/2019 11:00,178405,566.0251202,566.0251202,566.0251202
2/8/2019 12:00,173570,550.6851271,550.6851271,550.6851271
2/8/2019 13:00,170783,541.8428188,541.8428188,541.8428188
2/8/2019 14:00,172712,547.9629526,547.9629526,547.9629526
2/8/2019 15:00,174971,555.1300765,555.1300765,555.1300765
2/8/2019 16:00,181676,576.4030141,576.4030141,576.4030141
2/8/2019 17:00,185247,587.7327173,587.7327173,587.7327173
2/8/2019 18:00,185811,589.5221188,589.5221188,589.5221188
2/8/2019 19:00,183429,581.964753,581.964753,581.964753
2/8/2019 20:00,177061,561.7610145,561.7610145,561.7610145
2/8/2019 21:00,160374,508.8182092,508.8182092,508.8182092
2/8/2019 22:00,129814,411.8605698,411.8605698,411.8605698
2/8/2019 23:00,107629,341.4742729,341.4742729,341.4742729
2/9/2019 0:00,111290,353.0895189,353.0895189,353.0895189
2/9/2019 1:00,113330,359.5618221,359.5618221,359.5618221
2/9/2019 2:00,116047,368.1820415,368.1820415,368.1820415
2/9/2019 3:00,122481,388.5951781,388.5951781,388.5951781
2/9/2019 4:00,139275,441.877462,441.877462,441.877462
2/9/2019 5:00,185281,587.840589,587.840589,587.840589
2/9/2019 6:00,218703,693.8784891,693.8784891,693.8784891
2/9/2019 7:00,208760,662.3323566,662.3323566,662.3323566
2/9/2019 8:00,204034,647.3381876,647.3381876,647.3381876
2/9/2019 9:00,198304,629.1586302,629.1586302,629.1586302
2/9/2019 10:00,190289,603.7294588,603.7294588,603.7294588
2/9/2019 11:00,184926,586.7142814,586.7142814,586.7142814
2/9/2019 12:00,180465,572.5608773,572.5608773,572.5608773
2/9/2019 13:00,176826,561.0154306,561.0154306,561.0154306
2/9/2019 14:00,177169,562.1036659,562.1036659,562.1036659
2/9/2019 15:00,177656,563.6487696,563.6487696,563.6487696
2/9/2019 16:00,185754,589.341275,589.341275,589.341275
2/9/2019 17:00,190220,603.5105426,603.5105426,603.5105426
2/9/2019 18:00,190372,603.9927927,603.9927927,603.9927927
2/9/2019 19:00,188035,596.5781983,596.5781983,596.5781983
2/9/2019 20:00,182204,578.0781984,578.0781984,578.0781984
2/9/2019 21:00,165745,525.8587682,525.8587682,525.8587682
2/9/2019 22:00,137767,437.093034,437.093034,437.093034
2/9/2019 23:00,116303,368.9942521,368.9942521,368.9942521
2/10/2019 0:00,122937,390.0419282,390.0419282,390.0419282
2/10/2019 1:00,125089,396.8695735,396.8695735,396.8695735
2/10/2019 2:00,126466,401.2383781,401.2383781,401.2383781
2/10/2019 3:00,133463,423.4377434,423.4377434,423.4377434
2/10/2019 4:00,150411,477.2086228,477.2086228,477.2086228
2/10/2019 5:00,200935,637.5059977,637.5059977,637.5059977
2/10/2019 6:00,229517,728.1880413,728.1880413,728.1880413
2/10/2019 7:00,215460,683.5894307,683.5894307,683.5894307
2/10/2019 8:00,212069,672.8308131,672.8308131,672.8308131
2/10/2019 9:00,205056,650.5806846,650.5806846,650.5806846
2/10/2019 10:00,197791,627.5310363,627.5310363,627.5310363
2/10/2019 11:00,193196,612.9524908,612.9524908,612.9524908
2/10/2019 12:00,187754,595.6866703,595.6866703,595.6866703
2/10/2019 13:00,185142,587.3995841,587.3995841,587.3995841
2/10/2019 14:00,186504,591.7207982,591.7207982,591.7207982
2/10/2019 15:00,190303,603.7738765,603.7738765,603.7738765
2/10/2019 16:00,198454,629.6345349,629.6345349,629.6345349
2/10/2019 17:00,203982,647.1732074,647.1732074,647.1732074
2/10/2019 18:00,203150,644.5335229,644.5335229,644.5335229
2/10/2019 19:00,200965,637.6011786,637.6011786,637.6011786
2/10/2019 20:00,195504,620.2750769,620.2750769,620.2750769
2/10/2019 21:00,180195,571.7042489,571.7042489,571.7042489
2/10/2019 22:00,150707,478.1477413,478.1477413,478.1477413
2/10/2019 23:00,127296,403.8717171,403.8717171,403.8717171
2/11/2019 0:00,125214,397.2661607,397.2661607,397.2661607
2/11/2019 1:00,127897,405.7785084,405.7785084,405.7785084
2/11/2019 2:00,130738,414.7921424,414.7921424,414.7921424
2/11/2019 3:00,138698,440.0468155,440.0468155,440.0468155
2/11/2019 4:00,155234,492.5105434,492.5105434,492.5105434
2/11/2019 5:00,202127,641.2878533,641.2878533,641.2878533
2/11/2019 6:00,242335,768.8556794,768.8556794,768.8556794
2/11/2019 7:00,232726,738.3692279,738.3692279,738.3692279
2/11/2019 8:00,230162,730.2344312,730.2344312,730.2344312
2/11/2019 9:00,223184,708.0953472,708.0953472,708.0953472
2/11/2019 10:00,213844,678.4623514,678.4623514,678.4623514
2/11/2019 11:00,204997,650.3934954,650.3934954,650.3934954
2/11/2019 12:00,200516,636.1766374,636.1766374,636.1766374
2/11/2019 13:00,197383,626.2365757,626.2365757,626.2365757
2/11/2019 14:00,197898,627.870515,627.870515,627.870515
2/11/2019 15:00,199598,633.264101,633.264101,633.264101
2/11/2019 16:00,207364,657.9032707,657.9032707,657.9032707
2/11/2019 17:00,212649,674.6709777,674.6709777,674.6709777
2/11/2019 18:00,212493,674.1760369,674.1760369,674.1760369
2/11/2019 19:00,209537,664.7975427,664.7975427,664.7975427
2/11/2019 20:00,200827,637.1633463,637.1633463,637.1633463
2/11/2019 21:00,183768,583.0402975,583.0402975,583.0402975
2/11/2019 22:00,154243,489.3664001,489.3664001,489.3664001
2/11/2019 23:00,130097,412.7584432,412.7584432,412.7584432
2/12/2019 0:00,122457,388.5190333,388.5190333,388.5190333
2/12/2019 1:00,125148,397.0567626,397.0567626,397.0567626
2/12/2019 2:00,127957,405.9688703,405.9688703,405.9688703
2/12/2019 3:00,135976,431.4107325,431.4107325,431.4107325
2/12/2019 4:00,151814,481.6599176,481.6599176,481.6599176
2/12/2019 5:00,198631,630.1961024,630.1961024,630.1961024
2/12/2019 6:00,237414,753.2428344,753.2428344,753.2428344
2/12/2019 7:00,228248,724.161888,724.161888,724.161888
2/12/2019 8:00,227961,723.2513238,723.2513238,723.2513238
2/12/2019 9:00,218706,693.8880072,693.8880072,693.8880072
2/12/2019 10:00,209667,665.2099934,665.2099934,665.2099934
2/12/2019 11:00,201832,640.3519075,640.3519075,640.3519075
2/12/2019 12:00,196844,624.5264917,624.5264917,624.5264917
2/12/2019 13:00,193251,613.1269891,613.1269891,613.1269891
2/12/2019 14:00,195194,619.2915406,619.2915406,619.2915406
2/12/2019 15:00,197759,627.42951,627.42951,627.42951
2/12/2019 16:00,204620,649.1973884,649.1973884,649.1973884
2/12/2019 17:00,208592,661.7993434,661.7993434,661.7993434
2/12/2019 18:00,207383,657.963552,657.963552,657.963552
2/12/2019 19:00,204905,650.1016073,650.1016073,650.1016073
2/12/2019 20:00,197316,626.024005,626.024005,626.024005
2/12/2019 21:00,178899,567.5924328,567.5924328,567.5924328
2/12/2019 22:00,149165,473.2554415,473.2554415,473.2554415
2/12/2019 23:00,126717,402.0347252,402.0347252,402.0347252
2/13/2019 0:00,120414,382.0372121,382.0372121,382.0372121
2/13/2019 1:00,123006,390.2608443,390.2608443,390.2608443
2/13/2019 2:00,125798,399.1190161,399.1190161,399.1190161
2/13/2019 3:00,133875,424.7448948,424.7448948,424.7448948
2/13/2019 4:00,149533,474.4229943,474.4229943,474.4229943
2/13/2019 5:00,195782,621.1570868,621.1570868,621.1570868
2/13/2019 6:00,233577,741.0691936,741.0691936,741.0691936
2/13/2019 7:00,224831,713.3207802,713.3207802,713.3207802
2/13/2019 8:00,224531,712.3689709,712.3689709,712.3689709
2/13/2019 9:00,215420,683.4625228,683.4625228,683.4625228
2/13/2019 10:00,206603,655.4888478,655.4888478,655.4888478
2/13/2019 11:00,198860,630.9226501,630.9226501,630.9226501
2/13/2019 12:00,194106,615.8396456,615.8396456,615.8396456
2/13/2019 13:00,190525,604.4782154,604.4782154,604.4782154
2/13/2019 14:00,192488,610.7062208,610.7062208,610.7062208
2/13/2019 15:00,194962,618.5554748,618.5554748,618.5554748
2/13/2019 16:00,201561,639.4921064,639.4921064,639.4921064
2/13/2019 17:00,205602,652.3129775,652.3129775,652.3129775
2/13/2019 18:00,204487,648.7754197,648.7754197,648.7754197
2/13/2019 19:00,201994,640.8658845,640.8658845,640.8658845
2/13/2019 20:00,194441,616.9024993,616.9024993,616.9024993
2/13/2019 21:00,176169,558.9309683,558.9309683,558.9309683
2/13/2019 22:00,146758,465.6187583,465.6187583,465.6187583
2/13/2019 23:00,124633,395.4228233,395.4228233,395.4228233
2/14/2019 0:00,122184,387.6528869,387.6528869,387.6528869
2/14/2019 1:00,124883,396.2159978,396.2159978,396.2159978
2/14/2019 2:00,127691,405.1249327,405.1249327,405.1249327
2/14/2019 3:00,135702,430.5414134,430.5414134,430.5414134
2/14/2019 4:00,151539,480.7874257,480.7874257,480.7874257
2/14/2019 5:00,198291,629.1173852,629.1173852,629.1173852
2/14/2019 6:00,236916,751.662831,751.662831,751.662831
2/14/2019 7:00,227810,722.7722464,722.7722464,722.7722464
2/14/2019 8:00,227547,721.9378269,721.9378269,721.9378269
2/14/2019 9:00,218318,692.6570005,692.6570005,692.6570005
2/14/2019 10:00,209293,664.0234045,664.0234045,664.0234045
2/14/2019 11:00,201471,639.2065636,639.2065636,639.2065636
2/14/2019 12:00,196499,623.431911,623.431911,623.431911
2/14/2019 13:00,192911,612.0482719,612.0482719,612.0482719
2/14/2019 14:00,194860,618.2318596,618.2318596,618.2318596
2/14/2019 15:00,197403,626.3000297,626.3000297,626.3000297
2/14/2019 16:00,204247,648.0139722,648.0139722,648.0139722
2/14/2019 17:00,208205,660.5715094,660.5715094,660.5715094
2/14/2019 18:00,207015,656.7959993,656.7959993,656.7959993
2/14/2019 19:00,204529,648.908673,648.908673,648.908673
2/14/2019 20:00,196946,624.8501069,624.8501069,624.8501069
2/14/2019 21:00,178546,566.4724705,566.4724705,566.4724705
2/14/2019 22:00,148832,472.1989332,472.1989332,472.1989332
2/14/2019 23:00,126437,401.1463699,401.1463699,401.1463699
2/15/2019 0:00,113051,358.6766394,358.6766394,358.6766394
2/15/2019 1:00,115139,365.3012321,365.3012321,365.3012321
2/15/2019 2:00,118236,375.1270766,375.1270766,375.1270766
2/15/2019 3:00,125353,397.7071656,397.7071656,397.7071656
2/15/2019 4:00,141055,447.5248638,447.5248638,447.5248638
2/15/2019 5:00,185821,589.5538458,589.5538458,589.5538458
2/15/2019 6:00,224145,711.1443096,711.1443096,711.1443096
2/15/2019 7:00,215297,683.072281,683.072281,683.072281
2/15/2019 8:00,214456,680.4040423,680.4040423,680.4040423
2/15/2019 9:00,206258,654.3942672,654.3942672,654.3942672
2/15/2019 10:00,198087,628.4701548,628.4701548,628.4701548
2/15/2019 11:00,190628,604.8050032,604.8050032,604.8050032
2/15/2019 12:00,185943,589.9409149,589.9409149,589.9409149
2/15/2019 13:00,182073,577.662575,577.662575,577.662575
2/15/2019 14:00,184511,585.3976119,585.3976119,585.3976119
2/15/2019 15:00,186510,591.7398344,591.7398344,591.7398344
2/15/2019 16:00,193212,613.0032539,613.0032539,613.0032539
2/15/2019 17:00,196110,622.1977316,622.1977316,622.1977316
2/15/2019 18:00,196511,623.4699834,623.4699834,623.4699834
2/15/2019 19:00,193316,613.3332145,613.3332145,613.3332145
2/15/2019 20:00,186036,590.2359757,590.2359757,590.2359757
2/15/2019 21:00,168508,534.6249317,534.6249317,534.6249317
2/15/2019 22:00,139630,443.0037697,443.0037697,443.0037697
2/15/2019 23:00,118058,374.5623365,374.5623365,374.5623365
2/16/2019 0:00,98061,311.117902,311.117902,311.117902
2/16/2019 1:00,99752,316.4829337,316.4829337,316.4829337
2/16/2019 2:00,103023,326.8608276,326.8608276,326.8608276
2/16/2019 3:00,109591,347.6991056,347.6991056,347.6991056
2/16/2019 4:00,126309,400.7402646,400.7402646,400.7402646
2/16/2019 5:00,172455,547.1475693,547.1475693,547.1475693
2/16/2019 6:00,204750,649.6098391,649.6098391,649.6098391
2/16/2019 7:00,195084,618.9425439,618.9425439,618.9425439
2/16/2019 8:00,189678,601.7909405,601.7909405,601.7909405
2/16/2019 9:00,182859,580.1563154,580.1563154,580.1563154
2/16/2019 10:00,174715,554.3178659,554.3178659,554.3178659
2/16/2019 11:00,169996,539.3459058,539.3459058,539.3459058
2/16/2019 12:00,164632,522.3275557,522.3275557,522.3275557
2/16/2019 13:00,161503,512.4001849,512.4001849,512.4001849
2/16/2019 14:00,161379,512.0067704,512.0067704,512.0067704
2/16/2019 15:00,163320,518.1649764,518.1649764,518.1649764
2/16/2019 16:00,171135,542.9596084,542.9596084,542.9596084
2/16/2019 17:00,176966,561.4596083,561.4596083,561.4596083
2/16/2019 18:00,177746,563.9343124,563.9343124,563.9343124
2/16/2019 19:00,175734,557.5508448,557.5508448,557.5508448
2/16/2019 20:00,170150,539.8345012,539.8345012,539.8345012
2/16/2019 21:00,155503,493.3639991,493.3639991,493.3639991
2/16/2019 22:00,125823,399.1983335,399.1983335,399.1983335
2/16/2019 23:00,104087,330.2365779,330.2365779,330.2365779
2/17/2019 0:00,93992,298.2081954,298.2081954,298.2081954
2/17/2019 1:00,96820,307.1805842,307.1805842,307.1805842
2/17/2019 2:00,97262,308.5829166,308.5829166,308.5829166
2/17/2019 3:00,105450,334.5609648,334.5609648,334.5609648
2/17/2019 4:00,126250,400.5530754,400.5530754,400.5530754
2/17/2019 5:00,173156,549.3716303,549.3716303,549.3716303
2/17/2019 6:00,192841,611.8261831,611.8261831,611.8261831
2/17/2019 7:00,182271,578.2907692,578.2907692,578.2907692
2/17/2019 8:00,178056,564.9178487,564.9178487,564.9178487
2/17/2019 9:00,171471,544.0256348,544.0256348,544.0256348
2/17/2019 10:00,163957,520.1859848,520.1859848,520.1859848
2/17/2019 11:00,159772,506.9082453,506.9082453,506.9082453
2/17/2019 12:00,155162,492.2821092,492.2821092,492.2821092
2/17/2019 13:00,153484,486.9583226,486.9583226,486.9583226
2/17/2019 14:00,156198,495.5690239,495.5690239,495.5690239
2/17/2019 15:00,159303,505.4202501,505.4202501,505.4202501
2/17/2019 16:00,164905,523.1937022,523.1937022,523.1937022
2/17/2019 17:00,172226,546.4210215,546.4210215,546.4210215
2/17/2019 18:00,173600,550.7803081,550.7803081,550.7803081
2/17/2019 19:00,171892,545.3613405,545.3613405,545.3613405
2/17/2019 20:00,167489,531.3919529,531.3919529,531.3919529
2/17/2019 21:00,152774,484.7057073,484.7057073,484.7057073
2/17/2019 22:00,122008,387.0944921,387.0944921,387.0944921
2/17/2019 23:00,101563,322.2286891,322.2286891,322.2286891
2/18/2019 0:00,94316,299.2361494,299.2361494,299.2361494
2/18/2019 1:00,97386,308.9763311,308.9763311,308.9763311
2/18/2019 2:00,99783,316.5812873,316.5812873,316.5812873
2/18/2019 3:00,107801,342.0199769,342.0199769,342.0199769
2/18/2019 4:00,124419,394.7438661,394.7438661,394.7438661
2/18/2019 5:00,169024,536.2620437,536.2620437,536.2620437
2/18/2019 6:00,200470,636.0306933,636.0306933,636.0306933
2/18/2019 7:00,193611,614.2691603,614.2691603,614.2691603
2/18/2019 8:00,189109,599.9856756,599.9856756,599.9856756
2/18/2019 9:00,182335,578.4938218,578.4938218,578.4938218
2/18/2019 10:00,174447,553.4675829,553.4675829,553.4675829
2/18/2019 11:00,167148,530.310063,530.310063,530.310063
2/18/2019 12:00,162432,515.347621,515.347621,515.347621
2/18/2019 13:00,161409,512.1019513,512.1019513,512.1019513
2/18/2019 14:00,162427,515.3317575,515.3317575,515.3317575
2/18/2019 15:00,164654,522.3973551,522.3973551,522.3973551
2/18/2019 16:00,170905,542.2298879,542.2298879,542.2298879
2/18/2019 17:00,176537,560.098521,560.098521,560.098521
2/18/2019 18:00,177402,562.8429044,562.8429044,562.8429044
2/18/2019 19:00,175465,556.6973891,556.6973891,556.6973891
2/18/2019 20:00,168407,534.3044893,534.3044893,534.3044893
2/18/2019 21:00,153319,486.4348275,486.4348275,486.4348275
2/18/2019 22:00,122163,387.5862602,387.5862602,387.5862602
2/18/2019 23:00,100277,318.1485999,318.1485999,318.1485999
2/19/2019 0:00,96540,306.2922289,306.2922289,306.2922289
2/19/2019 1:00,100234,318.0121739,318.0121739,318.0121739
2/19/2019 2:00,102574,325.4362864,325.4362864,325.4362864
2/19/2019 3:00,110238,349.751841,349.751841,349.751841
2/19/2019 4:00,126881,402.5550476,402.5550476,402.5550476
2/19/2019 5:00,172092,545.99588,545.99588,545.99588
2/19/2019 6:00,204227,647.9505183,647.9505183,647.9505183
